".variable","assay","parName","paramMean","paramMedian","paramSD","paramL","paramQuartileL","paramQuartileH","paramH"
"assayIntercept","Abbott Alinity i SARS-CoV-2 IgG nucleocapsid",NA,1.90708339213471,1.92873609865015,0.506647347947324,0.875500217080194,1.5772991614421,2.23929265187062,2.8722761754297
"assayIntercept","Abbott Alinity SARS-CoV-2 IgG II Quant",NA,2.21741412846147,2.21354725641292,0.669969462942794,0.867854356529135,1.79557958320909,2.63978567607169,3.56967958227629
"assayIntercept","Abbott Architect IgG",NA,2.26576873460938,2.26560391785197,0.189734526471382,1.89831348659724,2.13821502119703,2.39062636708386,2.64205871817832
"assayIntercept","Abingdon AbC-19 IgG anti-spike",NA,2.06809535975143,2.07638218974295,0.520640088899718,1.01536612434349,1.74106355574759,2.40329947533936,3.08604808822568
"assayIntercept","Beckman ACCESS SARS-CoV-2 anti-RBD",NA,1.81033463336588,1.83892302523546,0.574102607871779,0.607969739218201,1.44861372430198,2.19580544307574,2.88329629963707
"assayIntercept","Biomerica anti-nucleocapsid IgG IgM rapid test",NA,2.61381383893834,2.57889010003198,0.561041941674558,1.60464714579896,2.22854526587691,2.97043566894936,3.7940840825631
"assayIntercept","BioRad Platelia Total Antibody nucleocapsid",NA,1.8433597937714,1.86704291781764,0.586031455276816,0.62158436736054,1.46732145852152,2.24462378389503,2.92585704642565
"assayIntercept","Biozek COVID-19 IgG/IgM rapid test",NA,2.56022524953611,2.53284991175265,0.572399103074088,1.50549745330827,2.17214277400893,2.91918903515792,3.74665027151831
"assayIntercept","CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)",NA,1.82563550605597,1.85381018456788,0.568784858031604,0.65147246527011,1.46542556120398,2.2123608241197,2.87218888591277
"assayIntercept","COVIDAR anti-spike anti-RBD",NA,1.48455668963989,1.49453643864183,0.454901416616541,0.568258655697479,1.18564612925719,1.80233863929288,2.3201651207711
"assayIntercept","Diasorin Liaison S1/S2 spike IgG",NA,2.01479471084659,2.01668663452874,0.283668034810119,1.44879351246036,1.82671460868752,2.20505663547102,2.56321387529471
"assayIntercept","EDI Novel coronavirus COVID19 IgG anti-nucleocapsid",NA,1.96924839954011,1.99211946421264,0.656750569987631,0.571292595352741,1.57184184645467,2.39652063180784,3.23564712203268
"assayIntercept","Elecsys Anti-SARS-CoV-2 Roche nucleocapsid IgG IgM",NA,2.47119476779614,2.46828250288739,0.234686915562473,2.01568971173931,2.31408160757363,2.63080090626102,2.93577117966641
"assayIntercept","Elecsys Anti-SARS-CoV-2 Roche spike",NA,2.56514209314346,2.52542696560648,0.579520270932672,1.51960041540005,2.17314145270569,2.92805260527608,3.80176499625658
"assayIntercept","ERBALISA COVID-19 IgG",NA,1.26519110444215,1.29585018594789,0.582777448446896,0.0797467819203485,0.875861667360197,1.68555155994175,2.31984447111831
"assayIntercept","Euroimmun anti-nucleocapsid IgG IgM",NA,2.54508947186085,2.53167531447041,0.454220693748901,1.69244756003165,2.23510587763474,2.84678259639415,3.46250581099737
"assayIntercept","Euroimmun anti-spike",NA,1.93852366351316,1.93804500450051,0.195984440051282,1.55503648703232,1.80991346438288,2.07001558826776,2.3247590001143
"assayIntercept","Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)",NA,2.04186211217187,2.04728533418016,0.410503092024942,1.22834824127357,1.76730696476263,2.31435702111569,2.84530209830405
"assayIntercept","GenScript cPass neutralization kit",NA,2.66384128368355,2.64654105059473,0.453915199280317,1.82851818461776,2.3506131162774,2.95841542769361,3.59354393840684
"assayIntercept","IDK (Immundiagnostik) anti-spike IgG",NA,2.21232763890726,2.20313916641131,0.607056200801697,1.03565631375305,1.82545986166038,2.58659741467034,3.47002027930118
"assayIntercept","in-house ELISA for N protein and S protein from IPT (Institut Pasteur in Tunis)",NA,1.80312281676523,1.83954304898822,0.580482155992973,0.590276755483008,1.43388020269413,2.19642114694512,2.8871126272314
"assayIntercept","in-house Luminex S protein trimer IgG",NA,1.55112613390283,1.61891462383126,0.686890181575165,0.0700824966958449,1.11612776871274,2.0364852827683,2.7484657165976
"assayIntercept","in-house RBD ELISA (Mehdi et al.)",NA,1.93391563255674,1.94968175251772,0.556465533829219,0.789071223259292,1.58078312200922,2.29788257605412,3.00639290128418
"assayIntercept","in-house THL Finland FMIA anti-spike assay",NA,2.7084550473873,2.65395233277028,0.641078738580848,1.57936635602067,2.27003894349503,3.08544530724559,4.13979703817718
"assayIntercept","InBios SCoV-2 Detect IgG anti-spike ELISA",NA,2.19278541067913,2.18440404005998,0.645698116341458,0.916632488295258,1.78765259131485,2.58272907144611,3.54881727190418
"assayIntercept","Kavach-AntiSARS-CoV-2 IgG ELISA (Zydus)",NA,1.55331180128181,1.59290371601074,0.57040078987945,0.346935642748087,1.18347217417496,1.94735644534925,2.57212717766787
"assayIntercept","Luminex xMAP for spike and nucleocaspid (Los Angeles study used RBD portion)",NA,2.3476476701921,2.32548890511113,0.617203956611263,1.16424470809114,1.94213097746734,2.72646606141277,3.63156226550717
"assayIntercept","LumiraDx SARS-CoV-2 anti-spike antibody test",NA,2.46011678102294,2.43556873895261,0.553732483362647,1.41779386850738,2.0914873165164,2.81043106752315,3.6211239240215
"assayIntercept","Massachusetts General Hospital, anti-spike ELISA",NA,1.69186090706366,1.73211334979259,0.610624322535745,0.395514135424002,1.31029098673814,2.11030255317904,2.80328171365599
"assayIntercept","New York, Mount Sinai RBD ELISA",NA,2.37415155884506,2.34364871937391,0.596184058081315,1.25022440611309,1.98570039001479,2.74210080340151,3.63933624721484
"assayIntercept","Orient Gene Biotech COVID-19 IgG/IgM Rapid Test anti-spike",NA,2.00853637379452,2.01605563317506,0.435336443039521,1.12506094479291,1.72029767584415,2.30475998528093,2.84981290009061
"assayIntercept","Roche SARS-CoV-2 rapid antibody test anti-spike anti-nucleocapsid IgG IgM",NA,2.84103882946143,2.79019829327909,0.620810063150196,1.75511698350272,2.40429984532753,3.23626941826392,4.18213783486008
"assayIntercept","SenASTrIS test (Sensitive Anti-SARS-CoV-2 Spike Trimer Immunoglobulin Serological)",NA,2.53732973067594,2.51496300182508,0.499240787198932,1.61178792009155,2.2007571522197,2.85455240952761,3.57872238907194
"assayIntercept","Siemens Advia SARS-CoV-2 IgG anti-RBD",NA,1.62139002979605,1.6582960949006,0.573805467207971,0.396919022473575,1.2547278820519,2.02365656900813,2.65448909992746
"assayIntercept","Siemens SARS-CoV-2 Total Advia Centaur",NA,2.10736124380565,2.11791876069936,0.54112843362066,1.01188437739573,1.76556840429543,2.45189266866997,3.17834505782642
"assayIntercept","Sinai Health (Toronto) anti-spike ELISA",NA,2.60146868701714,2.53923949483357,0.662331967030189,1.4370258164952,2.16343862173329,2.98493060968515,4.06785173539017
"assayIntercept","Standard Q COVID-19 IgM/IgG Plus",NA,2.32052337976272,2.31085256607075,0.538333110960766,1.29166086174213,1.96246293494941,2.66386381693551,3.43872012251113
"assayIntercept","Techno Genetics anti-RBD, nCOVID-19 IgG/IgM POCT (point-of-care test)",NA,1.76083772500466,1.80009554691103,0.576734911662378,0.552095120358607,1.39549364394367,2.14873145476959,2.82368088067155
"assayIntercept","Tosoh anti-nucleocapsid IgG with AIA-CL1200",NA,2.29360415183023,2.28072224191085,0.618966209012475,1.08058040329362,1.89991102089948,2.68177777767768,3.54224109856394
"assayIntercept","Tosoh anti-nucleocapsid total Ig with AIA-CL1200",NA,2.64842523340353,2.58452171836051,0.690575980278705,1.42051906301206,2.18442556641286,3.0570265387731,4.15044771341891
"assayIntercept","Tosoh anti-spike IgG with AIA-CL1200",NA,2.07802898738313,2.09096009062312,0.61895226479837,0.828219973762901,1.68660192300418,2.47080912383922,3.30143940091051
"assayIntercept","Tosoh anti-spike total Ig with AIA-CL1200",NA,2.37700153587324,2.355695717646,0.630870141761461,1.16149244239855,1.97450123358965,2.76723097120533,3.72513413530712
"assayIntercept","University of Rio de Janeiro (UFRJ) anti-spike ELISA",NA,2.84910923614436,2.80884923863314,0.558834974494902,1.84803190173396,2.45571011637543,3.21289292403409,4.04138938711779
"assayIntercept","Vitros Ortho (not total) IgG anti-spike",NA,2.30851955707299,2.30258881685233,0.362819486440685,1.60826826846853,2.06486781685932,2.54101466171696,3.03361011925416
"assayIntercept","Vitros Ortho total Ig anti-spike",NA,1.69944061823156,1.71365281384807,0.46003646963808,0.760222331096009,1.39650638328815,2.01810693490342,2.56264683829982
"assayIntercept","Wantai ELISA SARS-CoV-2 Total Antibody, IgG IgM anti-RBD",NA,2.21799040581946,2.21833763316692,0.383023986534401,1.45646215586464,1.96627888068155,2.46954932878327,2.98528004338864
"assaySlope","Abbott Alinity i SARS-CoV-2 IgG nucleocapsid",NA,-0.302526647520547,-0.302280983254608,0.146438820660531,-0.588212316551405,-0.401748195150466,-0.202401238267612,-0.0217085944771243
"assaySlope","Abbott Alinity SARS-CoV-2 IgG II Quant",NA,0.152908867739595,0.150018191096472,0.12196117874119,-0.0796691483352533,0.0693830999700026,0.232718846107061,0.398664216212795
"assaySlope","Abbott Architect IgG",NA,-0.394972084699594,-0.394968487841435,0.0203501779558924,-0.43555356572024,-0.40834590172341,-0.381150413256096,-0.355140066115327
"assaySlope","Abingdon AbC-19 IgG anti-spike",NA,-0.190604842839709,-0.191219851952055,0.0749137245381933,-0.336097696647905,-0.240240970243194,-0.141008506301281,-0.040674470532474
"assaySlope","Beckman ACCESS SARS-CoV-2 anti-RBD",NA,0.00970856194123266,0.0170940445867454,0.200640380488732,-0.411021650536882,-0.115957549369869,0.145389379692549,0.386785534780633
"assaySlope","Biomerica anti-nucleocapsid IgG IgM rapid test",NA,-0.499376069033361,-0.499023016809733,0.0743037925821267,-0.644897007255499,-0.549727967741677,-0.44888969047693,-0.35408515602056
"assaySlope","BioRad Platelia Total Antibody nucleocapsid",NA,-0.304062015372167,-0.300694384658496,0.185577129209131,-0.678628205753675,-0.424227745490021,-0.178496129128235,0.0590993689505659
"assaySlope","Biozek COVID-19 IgG/IgM rapid test",NA,-0.129753101727315,-0.128241668739591,0.221825323935844,-0.565629304462052,-0.273774533662718,0.0117919848979774,0.321289237575846
"assaySlope","CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)",NA,0.0402454710401046,0.0463098307213617,0.195595086501427,-0.356238797248275,-0.0868762304335255,0.170010060060171,0.415170352205148
"assaySlope","COVIDAR anti-spike anti-RBD",NA,0.125828702399519,0.125016926920757,0.0939581606936251,-0.0552543735609777,0.0618478857289712,0.189080966777654,0.312415021145269
"assaySlope","Diasorin Liaison S1/S2 spike IgG",NA,-0.0510863170115911,-0.0510335230214154,0.0214784843574359,-0.0931626886224985,-0.0655914130622339,-0.0366702452096636,-0.00929406791321143
"assaySlope","EDI Novel coronavirus COVID19 IgG anti-nucleocapsid",NA,-0.341543701723837,-0.342389146821931,0.11787452842081,-0.572022195687103,-0.421142286732729,-0.262696081195471,-0.109671532805965
"assaySlope","Elecsys Anti-SARS-CoV-2 Roche nucleocapsid IgG IgM",NA,0.017536971667205,0.0173050511134873,0.0318959392354602,-0.0450831354945916,-0.00399484811091243,0.0389949783378796,0.0805663568126408
"assaySlope","Elecsys Anti-SARS-CoV-2 Roche spike",NA,0.356587523564203,0.347310983862996,0.130006345153386,0.1299575791646,0.264532927846059,0.436274143247827,0.639885120122731
"assaySlope","ERBALISA COVID-19 IgG",NA,-0.237138665649636,-0.227973658643728,0.204651435700458,-0.672441596336414,-0.362891821831091,-0.100333476412706,0.149713324979329
"assaySlope","Euroimmun anti-nucleocapsid IgG IgM",NA,-0.331235351303877,-0.331105356692411,0.024772504619907,-0.380186641607446,-0.347688619324241,-0.314403925263593,-0.283289569935683
"assaySlope","Euroimmun anti-spike",NA,-0.106887716225073,-0.106966117764373,0.0189017243434804,-0.143673722168213,-0.119758391578366,-0.0941643040651371,-0.069414687112142
"assaySlope","Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)",NA,-0.491277984602082,-0.490767352605259,0.113937400329484,-0.7200936512865,-0.567012966272444,-0.415366357262789,-0.270832169469926
"assaySlope","GenScript cPass neutralization kit",NA,0.0212631404955617,0.0208290286610586,0.0317543674285462,-0.0400458064900307,-0.000153199257688235,0.0426646697843423,0.0839466162442503
"assaySlope","IDK (Immundiagnostik) anti-spike IgG",NA,-0.0427117679989349,-0.0435183455183008,0.150435468064242,-0.33445128154217,-0.145068955443484,0.0573220668774981,0.256689625351327
"assaySlope","in-house ELISA for N protein and S protein from IPT (Institut Pasteur in Tunis)",NA,0.00583901808246941,0.0127553384226691,0.185694461498933,-0.375222673541735,-0.114042492120054,0.131585771804466,0.357147334825597
"assaySlope","in-house Luminex S protein trimer IgG",NA,-0.149620223245284,-0.145351851111793,0.164886823139783,-0.482679164217127,-0.260568777934787,-0.0365136135050478,0.163329697389532
"assaySlope","in-house RBD ELISA (Mehdi et al.)",NA,0.0615938820438485,0.0664407848762446,0.196335264698035,-0.346917515193761,-0.0638740209823454,0.190983972464906,0.437111609666135
"assaySlope","in-house THL Finland FMIA anti-spike assay",NA,0.00981622124672246,0.00887116615449003,0.0672717080902052,-0.120952884369866,-0.0354370671094263,0.0547904244097003,0.144764631615621
"assaySlope","InBios SCoV-2 Detect IgG anti-spike ELISA",NA,-0.0451721238304333,-0.0448551175988698,0.115873693983857,-0.276828278107733,-0.121416338453888,0.0327581646717716,0.17955170017617
"assaySlope","Kavach-AntiSARS-CoV-2 IgG ELISA (Zydus)",NA,0.0410066432213579,0.0483357719794535,0.206714085314038,-0.397809208401329,-0.0841408558795399,0.177023173342284,0.426366251221113
"assaySlope","Luminex xMAP for spike and nucleocaspid (Los Angeles study used RBD portion)",NA,0.168533438145355,0.163969931245361,0.17543805611643,-0.167579432265262,0.0518798585657999,0.282727982105588,0.522772895892756
"assaySlope","LumiraDx SARS-CoV-2 anti-spike antibody test",NA,0.214182444495206,0.207072575240494,0.148017846033965,-0.0534608132119688,0.112879206316343,0.307129207613377,0.526136752752535
"assaySlope","Massachusetts General Hospital, anti-spike ELISA",NA,0.0122843687069393,0.0196341128665911,0.203146813161417,-0.419923862132096,-0.11576091523727,0.146340682750428,0.396191203671032
"assaySlope","New York, Mount Sinai RBD ELISA",NA,0.145239225623274,0.142942619239407,0.151380856283205,-0.148180718659035,0.043072460592629,0.245298050143351,0.451370896099652
"assaySlope","Orient Gene Biotech COVID-19 IgG/IgM Rapid Test anti-spike",NA,-0.415053792266517,-0.410444568984443,0.198931965114563,-0.817704723394056,-0.543640236530517,-0.28303435452054,-0.0325556969376
"assaySlope","Roche SARS-CoV-2 rapid antibody test anti-spike anti-nucleocapsid IgG IgM",NA,-0.368380411421423,-0.365835149834683,0.097000152404125,-0.562235719564964,-0.432115708587927,-0.304055637282702,-0.178299530546278
"assaySlope","SenASTrIS test (Sensitive Anti-SARS-CoV-2 Spike Trimer Immunoglobulin Serological)",NA,0.065872346955612,0.0573009055853565,0.198248708508502,-0.307235385923782,-0.0670749721588823,0.189950751003752,0.481283343302419
"assaySlope","Siemens Advia SARS-CoV-2 IgG anti-RBD",NA,-0.0817864935087945,-0.0806464902492668,0.0725323960034577,-0.224963566082228,-0.13034634346161,-0.0331223090456537,0.059207725507001
"assaySlope","Siemens SARS-CoV-2 Total Advia Centaur",NA,0.0898934264337972,0.0877249066542973,0.174450908431194,-0.254354785121211,-0.0234978707930892,0.204793140307471,0.433455023694093
"assaySlope","Sinai Health (Toronto) anti-spike ELISA",NA,0.0303755480976823,0.0205966334573841,0.207465513846065,-0.362911923939478,-0.106356224457643,0.160089623215087,0.464235620980404
"assaySlope","Standard Q COVID-19 IgM/IgG Plus",NA,-0.178998817179485,-0.17360960190193,0.234020287185855,-0.647596026332752,-0.326765071066094,-0.0270073125352225,0.270835201286586
"assaySlope","Techno Genetics anti-RBD, nCOVID-19 IgG/IgM POCT (point-of-care test)",NA,-0.265186134906019,-0.256611732900377,0.228998626439921,-0.738584004183704,-0.413808350630793,-0.111992530582285,0.167998790456869
"assaySlope","Tosoh anti-nucleocapsid IgG with AIA-CL1200",NA,-0.148877363474026,-0.147898841688226,0.137988362396549,-0.418560494548629,-0.239723144118238,-0.0593651710712177,0.127424617345426
"assaySlope","Tosoh anti-nucleocapsid total Ig with AIA-CL1200",NA,0.0122631133437992,0.00983082742705034,0.150026880940351,-0.273551858529951,-0.0888233549090385,0.11281601278199,0.311153615128536
"assaySlope","Tosoh anti-spike IgG with AIA-CL1200",NA,0.0693836499551178,0.0702318449282582,0.1334454521483,-0.199408279320932,-0.0186387943503759,0.158830735020074,0.329772046355496
"assaySlope","Tosoh anti-spike total Ig with AIA-CL1200",NA,0.209623368829754,0.207685321779083,0.141447530016291,-0.0648179938412862,0.11538523845556,0.302657947400474,0.489753205359133
"assaySlope","University of Rio de Janeiro (UFRJ) anti-spike ELISA",NA,0.0219253984562811,0.019272584030231,0.144254160909782,-0.25112438077943,-0.0750913961794696,0.115990719211856,0.312294203404179
"assaySlope","Vitros Ortho (not total) IgG anti-spike",NA,-0.270853409440231,-0.270990630914202,0.046131139089837,-0.360285236503924,-0.302253422887837,-0.2391800391685,-0.180830486094014
"assaySlope","Vitros Ortho total Ig anti-spike",NA,0.269703296947358,0.268861570651469,0.0420496692535909,0.190243992362535,0.240594690617819,0.298099500587937,0.355790821097769
"assaySlope","Wantai ELISA SARS-CoV-2 Total Antibody, IgG IgM anti-RBD",NA,0.218944576128169,0.216107616591005,0.0830743554690082,0.0643186845355079,0.161479118931106,0.273644499394804,0.389437447415701
"charSlope",NA,"LFA",-0.294230422460226,-0.291728851157981,0.117897002821312,-0.533475160434932,-0.370730331450694,-0.215048838913142,-0.0696768633012704
"charSlope",NA,"N",-0.222358892718392,-0.221871681284822,0.0816105265665747,-0.385166265385373,-0.275671178766915,-0.168780559861075,-0.0614503371710889
"charSlope",NA,"RBD",0.0995474669161573,0.101180945132136,0.0680685920212556,-0.0395501418961628,0.0563182499856637,0.144193750494111,0.230700255616182
"charSlope",NA,"S",-0.0654586158609899,-0.0655461046696455,0.0772746248083453,-0.216672140655252,-0.116179300004929,-0.015677091263753,0.0879128795743461
"intercept",NA,NA,2.15552618221633,2.15770405714686,0.170117286638705,1.81634028192098,2.04365909518535,2.26714378208371,2.48875009156031
"interceptSigma",NA,NA,0.652771058411965,0.644579570250233,0.201074324850745,0.279600221941722,0.511934274036129,0.789475146528072,1.06172772031404
"slopeSigma",NA,NA,0.19472906690047,0.189463491314975,0.0436187305343783,0.124119136826739,0.163760347642788,0.220465483985338,0.29358680251235
"studyIntercept",NA,NA,-0.00024913860797035,-0.00453188214443296,0.806824620849713,-1.51153189192495,-0.547594838650678,0.522135480821001,1.64246112052498
"studySigma",NA,NA,0.810778299665778,0.806045394563289,0.0796251439983253,0.668891759818757,0.754452534046494,0.862692036310314,0.977418380860547
"charSlope",NA,"S-LFA",-0.359689038321216,-0.359496556158258,0.108768486024081,-0.577566302167863,-0.430719517699216,-0.288245928958546,-0.144865712996869
"charSlope",NA,"N-LFA",-0.516589315178619,-0.514937400383667,0.129630387726971,-0.777670387658526,-0.601718134735981,-0.43076192664934,-0.26395435274671
"charSlope",NA,"RBD-LFA",-0.194682955544069,-0.19289432962644,0.133874767494573,-0.466118075053775,-0.279427444461417,-0.10504002737963,0.0584456874740012
